ERFASSUNGSNUMMER;JOURNALNAME;ANZAHL_ZEILEN;SUMME_ABS_EUR;ERSTELLER;ERFASST_AM;ERFASST_UM;FREIGEBER;FREIGABEDATUM;FREIGABESTATUS
5640875464;GL-875464;2;211,80;BSP-U02;02.06.2025;16:59:11;BSP-U10;04.06.2025;Freigegeben
5640875466;GL-875466;2;22,18;BSP-U02;02.06.2025;15:36:46;BSP-U10;03.06.2025;Freigegeben
5640875467;GL-875467;2;10,48;BSP-U02;02.06.2025;11:15:42;BSP-U10;03.06.2025;Freigegeben
5640875468;GL-875468;2;34,56;BSP-U02;02.06.2025;15:59:28;BSP-U10;03.06.2025;Freigegeben
5640875475;GL-875475;2;22,58;BSP-U02;02.06.2025;11:43:28;BSP-U10;04.06.2025;Freigegeben
5640875477;GL-875477;2;78,52;BSP-U02;02.06.2025;10:53:44;BSP-U10;02.06.2025;Freigegeben
5640875483;GL-875483;2;60,44;BSP-U02;02.06.2025;10:32:00;BSP-U10;02.06.2025;Freigegeben
5640875484;GL-875484;2;38,34;BSP-U02;02.06.2025;12:23:12;BSP-U10;03.06.2025;Freigegeben
5640875485;GL-875485;2;41,84;BSP-U02;02.06.2025;16:22:23;BSP-U10;02.06.2025;Freigegeben
5640875487;GL-875487;2;55,46;BSP-U02;02.06.2025;10:40:52;BSP-U10;03.06.2025;Freigegeben
5640875489;GL-875489;2;86,56;BSP-U02;02.06.2025;14:43:09;BSP-U10;04.06.2025;Freigegeben
5640875494;GL-875494;2;265,70;BSP-U02;02.06.2025;14:37:51;BSP-U10;03.06.2025;Freigegeben
5640875505;GL-875505;2;2152,92;BSP-U02;02.06.2025;11:02:19;BSP-U10;02.06.2025;Freigegeben
5640875507;GL-875507;2;26,88;BSP-U02;02.06.2025;10:44:25;BSP-U10;02.06.2025;Freigegeben
5640875509;GL-875509;2;147,08;BSP-U02;02.06.2025;11:36:47;BSP-U10;02.06.2025;Freigegeben
5640875512;GL-875512;2;47,62;BSP-U02;02.06.2025;17:08:50;BSP-U10;03.06.2025;Freigegeben
5640875515;GL-875515;2;194,54;BSP-U02;02.06.2025;07:59:43;BSP-U10;03.06.2025;Freigegeben
5640875521;GL-875521;2;131,84;BSP-U02;02.06.2025;11:09:42;BSP-U10;03.06.2025;Freigegeben
5640875522;GL-875522;2;95,72;BSP-U02;02.06.2025;08:23:31;BSP-U10;02.06.2025;Freigegeben
5640875525;GL-875525;2;20,38;BSP-U02;02.06.2025;11:53:06;BSP-U10;02.06.2025;Freigegeben
5640875534;GL-875534;2;70,58;BSP-U02;02.06.2025;11:16:29;BSP-U10;03.06.2025;Freigegeben
5640875535;GL-875535;2;101,12;BSP-U02;02.06.2025;18:36:58;BSP-U10;03.06.2025;Freigegeben
5640875544;GL-875544;2;67,66;BSP-U02;02.06.2025;15:23:10;BSP-U10;03.06.2025;Freigegeben
5640875546;GL-875546;2;71,14;BSP-U02;02.06.2025;15:40:57;BSP-U10;02.06.2025;Freigegeben
5640875552;GL-875552;2;66,54;BSP-U02;02.06.2025;13:57:54;BSP-U10;02.06.2025;Freigegeben
5640875565;GL-875565;2;73,72;BSP-U02;02.06.2025;12:18:25;BSP-U10;03.06.2025;Freigegeben
5640875569;GL-875569;2;1581,00;BSP-U02;02.06.2025;15:07:43;BSP-U10;03.06.2025;Freigegeben
5640892023;GL-892023;179;928087,82;BSP-U02;02.06.2025;15:41:59;BSP-U10;03.06.2025;Freigegeben
5640892540;GL-892540;186;8287584,84;BSP-U02;02.06.2025;15:22:20;BSP-U10;04.06.2025;Freigegeben
5640892541;GL-892541;186;8287584,84;BSP-U02;02.06.2025;18:36:12;BSP-U10;04.06.2025;Freigegeben
5640912122;GL-912122;2;392,02;BSP-U10;02.06.2025;09:05:35;BSP-U02;02.06.2025;Freigegeben
5640864472;GL-864472;2;806259,86;BSP-U11;03.06.2025;16:51:28;BSP-U10;04.06.2025;Freigegeben
5640875390;GL-875390;2;948,46;BSP-U02;03.06.2025;14:02:24;BSP-U10;03.06.2025;Freigegeben
5640875396;GL-875396;2;75382,84;BSP-U02;03.06.2025;09:22:19;BSP-U10;03.06.2025;Freigegeben
5640875401;GL-875401;2;116,28;BSP-U02;03.06.2025;14:19:15;BSP-U10;04.06.2025;Freigegeben
5640875403;GL-875403;2;7586,38;BSP-U02;03.06.2025;10:02:07;BSP-U10;03.06.2025;Freigegeben
5640875404;GL-875404;2;1732,58;BSP-U02;03.06.2025;12:03:23;BSP-U10;05.06.2025;Freigegeben
5640875409;GL-875409;2;655,52;BSP-U02;03.06.2025;16:12:53;BSP-U10;04.06.2025;Freigegeben
5640875410;GL-875410;2;355,60;BSP-U02;03.06.2025;14:09:22;BSP-U10;04.06.2025;Freigegeben
5640875423;GL-875423;2;332,80;BSP-U02;03.06.2025;08:44:13;BSP-U10;03.06.2025;Freigegeben
5640875427;GL-875427;2;1985,48;BSP-U02;03.06.2025;13:20:36;BSP-U10;03.06.2025;Freigegeben
5640875436;GL-875436;2;2291,66;BSP-U02;03.06.2025;15:03:46;BSP-U10;04.06.2025;Freigegeben
5640875438;GL-875438;2;75,28;BSP-U02;03.06.2025;15:13:17;BSP-U10;04.06.2025;Freigegeben
5640875443;GL-875443;2;191,26;BSP-U02;03.06.2025;17:10:35;BSP-U10;04.06.2025;Freigegeben
5640875446;GL-875446;2;206,76;BSP-U02;03.06.2025;13:57:21;BSP-U10;03.06.2025;Freigegeben
5640875457;GL-875457;2;24,00;BSP-U02;03.06.2025;14:20:52;BSP-U10;04.06.2025;Freigegeben
5640875462;GL-875462;2;75,08;BSP-U02;03.06.2025;08:24:26;BSP-U10;04.06.2025;Freigegeben
5640875469;GL-875469;2;13,04;BSP-U02;03.06.2025;07:51:18;BSP-U10;03.06.2025;Freigegeben
5640875474;GL-875474;2;44,02;BSP-U02;03.06.2025;07:24:47;BSP-U10;03.06.2025;Freigegeben
5640875482;GL-875482;2;30,80;BSP-U02;03.06.2025;08:43:50;BSP-U10;05.06.2025;Freigegeben
5640875486;GL-875486;2;111,50;BSP-U02;03.06.2025;14:03:57;BSP-U10;04.06.2025;Freigegeben
5640875519;GL-875519;2;20,38;BSP-U02;03.06.2025;14:29:56;BSP-U10;03.06.2025;Freigegeben
5640875520;GL-875520;2;427,08;BSP-U02;03.06.2025;15:23:55;BSP-U10;05.06.2025;Freigegeben
5640875543;GL-875543;2;51,02;BSP-U02;03.06.2025;16:35:48;BSP-U10;03.06.2025;Freigegeben
5640875560;GL-875560;2;89,16;BSP-U02;03.06.2025;08:21:37;BSP-U10;03.06.2025;Freigegeben
5640875563;GL-875563;2;73,72;BSP-U02;03.06.2025;10:17:04;BSP-U10;04.06.2025;Freigegeben
5640878176;GL-878176;2;228369,06;BSP-U11;03.06.2025;10:22:50;BSP-U10;04.06.2025;Freigegeben
5640878183;GL-878183;2;151483,84;BSP-U11;03.06.2025;15:30:54;BSP-U02;03.06.2025;Freigegeben
5640878274;GL-878274;2;46991,50;BSP-U11;03.06.2025;10:43:00;BSP-U02;03.06.2025;Freigegeben
5640883170;GL-883170;179;928087,82;BSP-U02;03.06.2025;16:35:25;BSP-U10;04.06.2025;Freigegeben
5640912121;GL-912121;2;392,02;BSP-U10;03.06.2025;16:42:03;BSP-U02;04.06.2025;Freigegeben
5640863095;GL-863095;2;869339,68;BSP-U11;04.06.2025;12:29:12;BSP-U02;05.06.2025;Freigegeben
5640875384;GL-875384;2;212,46;BSP-U02;04.06.2025;11:12:20;BSP-U10;05.06.2025;Freigegeben
5640875399;GL-875399;2;70,74;BSP-U02;04.06.2025;12:59:15;BSP-U10;06.06.2025;Freigegeben
5640875402;GL-875402;2;2070,88;BSP-U02;04.06.2025;14:40:34;BSP-U10;04.06.2025;Freigegeben
5640875408;GL-875408;2;639,80;BSP-U02;04.06.2025;13:19:18;BSP-U10;04.06.2025;Freigegeben
5640875420;GL-875420;2;14609,38;BSP-U02;04.06.2025;09:04:39;BSP-U10;05.06.2025;Freigegeben
5640875430;GL-875430;2;712,32;BSP-U02;04.06.2025;16:34:56;BSP-U10;04.06.2025;Freigegeben
5640875439;GL-875439;2;140,68;BSP-U02;04.06.2025;11:04:40;BSP-U10;04.06.2025;Freigegeben
5640875451;GL-875451;2;59,40;BSP-U02;04.06.2025;10:14:04;BSP-U10;04.06.2025;Freigegeben
5640875454;GL-875454;2;64,68;BSP-U02;04.06.2025;09:03:42;BSP-U10;04.06.2025;Freigegeben
5640875465;GL-875465;2;25,50;BSP-U02;04.06.2025;12:31:54;BSP-U10;06.06.2025;Freigegeben
5640875470;GL-875470;2;128,58;BSP-U02;04.06.2025;13:39:17;BSP-U10;04.06.2025;Freigegeben
5640875481;GL-875481;2;52,68;BSP-U02;04.06.2025;07:51:23;BSP-U10;05.06.2025;Freigegeben
5640875488;GL-875488;2;31,62;BSP-U02;04.06.2025;15:33:28;BSP-U10;06.06.2025;Freigegeben
5640875491;GL-875491;2;25,30;BSP-U02;04.06.2025;09:05:41;BSP-U10;05.06.2025;Freigegeben
5640875493;GL-875493;2;12,42;BSP-U02;04.06.2025;08:56:32;BSP-U10;05.06.2025;Freigegeben
5640875510;GL-875510;2;40,84;BSP-U02;04.06.2025;10:22:47;BSP-U10;05.06.2025;Freigegeben
5640875533;GL-875533;2;57,12;BSP-U02;04.06.2025;15:36:32;BSP-U10;05.06.2025;Freigegeben
5640875540;GL-875540;2;157,78;BSP-U02;04.06.2025;14:36:52;BSP-U10;05.06.2025;Freigegeben
5640875545;GL-875545;2;94,78;BSP-U02;04.06.2025;15:57:26;BSP-U10;05.06.2025;Freigegeben
5640875550;GL-875550;2;56,00;BSP-U02;04.06.2025;10:15:52;BSP-U10;06.06.2025;Freigegeben
5640875553;GL-875553;2;73,00;BSP-U02;04.06.2025;08:26:31;BSP-U10;05.06.2025;Freigegeben
5640875555;GL-875555;2;91,16;BSP-U02;04.06.2025;15:32:22;BSP-U10;04.06.2025;Freigegeben
5640875561;GL-875561;2;78,78;BSP-U02;04.06.2025;07:49:29;BSP-U10;04.06.2025;Freigegeben
5640886451;GL-886451;244;164048,22;BSP-U11;04.06.2025;09:26:13;BSP-U02;06.06.2025;Freigegeben
5640863081;GL-863081;2;450268,54;BSP-U11;05.06.2025;09:49:34;BSP-U10;06.06.2025;Freigegeben
5640875383;GL-875383;2;4197,12;BSP-U02;05.06.2025;08:41:03;BSP-U10;05.06.2025;Freigegeben
5640875385;GL-875385;2;171,48;BSP-U02;05.06.2025;12:06:22;BSP-U10;06.06.2025;Freigegeben
5640875411;GL-875411;2;35,90;BSP-U02;05.06.2025;08:55:48;BSP-U10;06.06.2025;Freigegeben
5640875412;GL-875412;2;798,72;BSP-U02;05.06.2025;12:50:06;BSP-U10;09.06.2025;Freigegeben
5640875413;GL-875413;2;104,74;BSP-U02;05.06.2025;12:44:03;BSP-U10;05.06.2025;Freigegeben
5640875414;GL-875414;2;1391,66;BSP-U02;05.06.2025;10:17:53;BSP-U10;06.06.2025;Freigegeben
5640875429;GL-875429;2;153,00;BSP-U02;05.06.2025;08:35:56;BSP-U10;05.06.2025;Freigegeben
5640875433;GL-875433;2;107,44;BSP-U02;05.06.2025;08:43:37;BSP-U10;05.06.2025;Freigegeben
5640875437;GL-875437;2;301,76;BSP-U02;05.06.2025;08:45:41;BSP-U10;05.06.2025;Freigegeben
5640875440;GL-875440;2;3152,24;BSP-U02;05.06.2025;10:04:14;BSP-U10;06.06.2025;Freigegeben
5640875441;GL-875441;2;77,62;BSP-U02;05.06.2025;08:17:40;BSP-U10;05.06.2025;Freigegeben
5640875456;GL-875456;2;8,72;BSP-U02;05.06.2025;13:14:10;BSP-U10;06.06.2025;Freigegeben
5640875459;GL-875459;2;24,48;BSP-U02;05.06.2025;10:58:13;BSP-U10;06.06.2025;Freigegeben
5640875460;GL-875460;2;360,72;BSP-U02;05.06.2025;08:55:30;BSP-U10;09.06.2025;Freigegeben
5640875471;GL-875471;2;155,56;BSP-U02;05.06.2025;13:35:57;BSP-U10;06.06.2025;Freigegeben
5640875476;GL-875476;2;40,00;BSP-U02;05.06.2025;08:58:11;BSP-U10;05.06.2025;Freigegeben
5640875479;GL-875479;2;273,66;BSP-U02;05.06.2025;15:49:57;BSP-U10;05.06.2025;Freigegeben
5640875523;GL-875523;2;145,50;BSP-U02;05.06.2025;09:51:35;BSP-U10;05.06.2025;Freigegeben
5640875548;GL-875548;2;678,62;BSP-U02;05.06.2025;17:12:54;BSP-U10;06.06.2025;Freigegeben
5640875551;GL-875551;2;56,00;BSP-U02;05.06.2025;12:58:53;BSP-U10;05.06.2025;Freigegeben
5640875554;GL-875554;2;73,00;BSP-U02;05.06.2025;12:42:59;BSP-U10;05.06.2025;Freigegeben
5640875556;GL-875556;2;50,60;BSP-U02;05.06.2025;07:35:32;BSP-U10;06.06.2025;Freigegeben
5640875558;GL-875558;2;224,84;BSP-U02;05.06.2025;13:42:51;BSP-U10;06.06.2025;Freigegeben
5640878179;GL-878179;2;15871,60;BSP-U11;05.06.2025;14:54:45;BSP-U02;06.06.2025;Freigegeben
5640892504;GL-892504;213;928087,82;BSP-U02;05.06.2025;09:32:00;BSP-U10;05.06.2025;Freigegeben
5640912248;GL-912248;2;74960,00;BSP-U10;05.06.2025;16:49:38;BSP-U02;05.06.2025;Freigegeben
5640875380;GL-875380;2;25846,90;BSP-U02;06.06.2025;10:12:07;BSP-U10;09.06.2025;Freigegeben
5640875381;GL-875381;2;103,56;BSP-U02;06.06.2025;14:26:50;BSP-U10;09.06.2025;Freigegeben
5640875398;GL-875398;2;21,76;BSP-U02;06.06.2025;16:35:51;BSP-U10;06.06.2025;Freigegeben
5640875400;GL-875400;2;3717,66;BSP-U02;06.06.2025;09:58:23;BSP-U10;09.06.2025;Freigegeben
5640875417;GL-875417;2;5696,76;BSP-U02;06.06.2025;10:23:29;BSP-U10;06.06.2025;Freigegeben
5640875419;GL-875419;2;7000,48;BSP-U02;06.06.2025;09:54:13;BSP-U10;09.06.2025;Freigegeben
5640875422;GL-875422;2;21252,82;BSP-U02;06.06.2025;09:51:24;BSP-U10;09.06.2025;Freigegeben
5640875424;GL-875424;2;141,42;BSP-U02;06.06.2025;09:52:14;BSP-U10;09.06.2025;Freigegeben
5640875426;GL-875426;2;296,94;BSP-U02;06.06.2025;16:22:46;BSP-U10;06.06.2025;Freigegeben
5640875428;GL-875428;2;397,38;BSP-U02;06.06.2025;14:17:41;BSP-U10;06.06.2025;Freigegeben
5640875435;GL-875435;2;3395,44;BSP-U02;06.06.2025;07:24:45;BSP-U10;06.06.2025;Freigegeben
5640875442;GL-875442;2;3579,00;BSP-U02;06.06.2025;10:35:27;BSP-U10;09.06.2025;Freigegeben
5640875444;GL-875444;2;184,58;BSP-U02;06.06.2025;09:59:20;BSP-U10;09.06.2025;Freigegeben
5640875452;GL-875452;2;108,70;BSP-U02;06.06.2025;16:15:47;BSP-U10;06.06.2025;Freigegeben
5640875453;GL-875453;2;31,22;BSP-U02;06.06.2025;16:45:24;BSP-U10;06.06.2025;Freigegeben
5640875455;GL-875455;2;34,52;BSP-U02;06.06.2025;16:38:04;BSP-U10;09.06.2025;Freigegeben
5640875458;GL-875458;2;74,48;BSP-U02;06.06.2025;14:24:26;BSP-U10;09.06.2025;Freigegeben
5640875473;GL-875473;2;15,14;BSP-U02;06.06.2025;09:56:28;BSP-U10;09.06.2025;Freigegeben
5640875517;GL-875517;2;479,96;BSP-U02;06.06.2025;11:07:58;BSP-U10;06.06.2025;Freigegeben
5640875518;GL-875518;2;84,34;BSP-U02;06.06.2025;13:48:18;BSP-U10;06.06.2025;Freigegeben
5640875526;GL-875526;2;300,00;BSP-U02;06.06.2025;09:51:39;BSP-U10;06.06.2025;Freigegeben
5640875527;GL-875527;2;132,20;BSP-U02;06.06.2025;15:07:36;BSP-U10;06.06.2025;Freigegeben
5640875539;GL-875539;2;55,48;BSP-U02;06.06.2025;13:27:22;BSP-U10;06.06.2025;Freigegeben
5640875547;GL-875547;2;187,90;BSP-U02;06.06.2025;18:12:29;BSP-U10;06.06.2025;Freigegeben
5640875549;GL-875549;2;47,66;BSP-U02;06.06.2025;17:58:39;BSP-U02;06.06.2025;Freigegeben (Ersteller=Freigeber)
5640875570;GL-875570;2;364,58;BSP-U02;06.06.2025;10:13:19;BSP-U10;06.06.2025;Freigegeben
5640892313;GL-892313;2;81587,20;BSP-U11;06.06.2025;16:41:31;BSP-U02;06.06.2025;Freigegeben
5640892525;GL-892525;2;53960,00;BSP-U02;06.06.2025;14:03:36;BSP-U10;06.06.2025;Freigegeben
5640892560;GL-892560;4;103816,00;BSP-U02;06.06.2025;09:58:20;BSP-U10;06.06.2025;Freigegeben
5640908255;GL-908255;2;115582,26;BSP-U11;06.06.2025;17:40:17;BSP-U02;09.06.2025;Freigegeben
5640908272;GL-908272;2;271,08;BSP-U11;06.06.2025;09:53:39;BSP-U10;06.06.2025;Freigegeben
5640986713;GL-986713;2;38,98;BSP-U11;06.06.2025;08:33:08;BSP-U10;09.06.2025;Freigegeben
5640875415;GL-875415;2;2826,78;BSP-U02;07.06.2025;18:17:59;BSP-U10;09.06.2025;Freigegeben
5640864470;GL-864470;2;652703,00;BSP-U11;09.06.2025;14:19:37;BSP-U10;10.06.2025;Freigegeben
5640878745;GL-878745;2;34,00;BSP-U11;09.06.2025;14:43:29;BSP-U10;09.06.2025;Freigegeben
5640908274;GL-908274;2;333210,10;BSP-U11;09.06.2025;14:25:36;BSP-U02;09.06.2025;Freigegeben
5640912249;GL-912249;2;74960,00;BSP-U10;09.06.2025;07:27:24;;;GEBUCHT OHNE FREIGABE
5640986714;GL-986714;2;15,38;BSP-U11;09.06.2025;08:45:48;BSP-U02;11.06.2025;Freigegeben
5640910519;GL-910519;2;326025,40;BSP-U11;10.06.2025;11:27:00;BSP-U10;10.06.2025;Freigegeben
5640910520;GL-910520;2;676998,74;BSP-U11;10.06.2025;10:47:43;BSP-U02;11.06.2025;Freigegeben
5640904693;GL-904693;2;75000,00;BSP-U02;11.06.2025;10:27:33;BSP-U10;11.06.2025;Freigegeben
5640908266;GL-908266;2;909085,46;BSP-U11;11.06.2025;13:25:10;BSP-U02;11.06.2025;Freigegeben
5640986721;GL-986721;2;6,60;BSP-U11;11.06.2025;10:15:31;BSP-U02;12.06.2025;Freigegeben
5640916491;GL-916491;2;71672,44;BSP-U11;12.06.2025;10:59:37;BSP-U10;12.06.2025;Freigegeben
5640916492;GL-916492;2;179499,20;BSP-U11;12.06.2025;12:32:36;BSP-U02;12.06.2025;Freigegeben
5640910514;GL-910514;2;956768,82;BSP-U11;13.06.2025;16:27:15;BSP-U02;13.06.2025;Freigegeben
5640927984;GL-927984;2;277987,24;BSP-U11;13.06.2025;10:24:56;BSP-U10;13.06.2025;Freigegeben
5640916437;GL-916437;2;360986,66;BSP-U11;16.06.2025;08:06:32;BSP-U02;16.06.2025;Freigegeben
5640928003;GL-928003;2;935444,34;BSP-U11;16.06.2025;14:49:05;BSP-U02;16.06.2025;Freigegeben
5640986720;GL-986720;2;48,00;BSP-U11;16.06.2025;14:33:04;BSP-U02;17.06.2025;Freigegeben
5640932838;GL-932838;2;685433,04;BSP-U11;17.06.2025;18:08:51;BSP-U02;17.06.2025;Freigegeben
5640933350;GL-933350;2;330279,70;BSP-U11;18.06.2025;08:52:27;BSP-U10;20.06.2025;Freigegeben
5640933349;GL-933349;2;930892,44;BSP-U11;23.06.2025;07:24:35;BSP-U02;23.06.2025;Freigegeben
5640945147;GL-945147;2;873976,36;BSP-U10;23.06.2025;15:57:10;BSP-U02;25.06.2025;Freigegeben
5640945150;GL-945150;2;636349,66;BSP-U10;23.06.2025;15:20:52;BSP-U02;24.06.2025;Freigegeben
5640947666;GL-947666;2;126604,18;BSP-U10;23.06.2025;16:51:47;BSP-U02;23.06.2025;Freigegeben
5640952890;GL-952890;2;1196668,66;BSP-U10;23.06.2025;12:14:11;BSP-U02;24.06.2025;Freigegeben
5640952891;GL-952891;2;402446,78;BSP-U10;23.06.2025;10:06:31;BSP-U02;24.06.2025;Freigegeben
5640953005;GL-953005;2;828140,42;BSP-U10;26.06.2025;14:22:53;BSP-U02;30.06.2025;Freigegeben
5640964285;GL-964285;2;295083,88;BSP-U10;26.06.2025;12:07:00;BSP-U02;26.06.2025;Freigegeben
5640964293;GL-964293;2;311775,30;BSP-U10;27.06.2025;17:12:47;BSP-U02;27.06.2025;Freigegeben
5640966058;GL-966058;2;2476281,62;BSP-U11;27.06.2025;12:19:07;BSP-U02;27.06.2025;Freigegeben
5640966059;GL-966059;2;361028,12;BSP-U11;27.06.2025;12:12:39;BSP-U02;30.06.2025;Freigegeben
5640947663;GL-947663;2;37833,70;BSP-U10;30.06.2025;15:03:08;BSP-U02;02.07.2025;Freigegeben
5640966092;GL-966092;2;975975,60;BSP-U11;30.06.2025;08:36:20;BSP-U02;01.07.2025;Freigegeben
5640980470;GL-980470;2;137620,32;BSP-U10;01.07.2025;15:05:39;BSP-U02;01.07.2025;Freigegeben
5640985577;GL-985577;2;226604,60;BSP-U11;01.07.2025;16:58:27;BSP-U02;01.07.2025;Freigegeben
5640985850;GL-985850;2;4543,02;BSP-U10;01.07.2025;09:26:43;BSP-U02;02.07.2025;Freigegeben
5640985852;GL-985852;2;184,22;BSP-U10;01.07.2025;12:32:57;BSP-U02;01.07.2025;Freigegeben
5640985860;GL-985860;2;75407,34;BSP-U10;01.07.2025;10:33:02;BSP-U02;03.07.2025;Freigegeben
5640985861;GL-985861;2;258,06;BSP-U10;01.07.2025;15:30:51;BSP-U02;02.07.2025;Freigegeben
5640985863;GL-985863;2;70,74;BSP-U10;01.07.2025;10:51:56;BSP-U02;03.07.2025;Freigegeben
5640985869;GL-985869;2;91,64;BSP-U10;01.07.2025;14:38:41;BSP-U02;03.07.2025;Freigegeben
5640985879;GL-985879;2;2826,78;BSP-U10;01.07.2025;17:22:36;BSP-U02;01.07.2025;Freigegeben
5640985883;GL-985883;2;7000,48;BSP-U10;01.07.2025;11:58:16;BSP-U02;03.07.2025;Freigegeben
5640985888;GL-985888;2;141,42;BSP-U10;01.07.2025;16:48:25;BSP-U02;02.07.2025;Freigegeben
5640985899;GL-985899;2;3395,44;BSP-U10;01.07.2025;16:46:15;BSP-U02;01.07.2025;Freigegeben
5640985906;GL-985906;2;3579,00;BSP-U10;01.07.2025;15:33:48;BSP-U02;02.07.2025;Freigegeben
5640985907;GL-985907;2;191,26;BSP-U10;01.07.2025;09:09:33;BSP-U02;03.07.2025;Freigegeben
5640985919;GL-985919;2;34,52;BSP-U10;01.07.2025;08:16:18;BSP-U02;02.07.2025;Freigegeben
5640985937;GL-985937;2;44,02;BSP-U10;01.07.2025;14:49:30;BSP-U02;01.07.2025;Freigegeben
5640985939;GL-985939;2;40,00;BSP-U10;01.07.2025;14:51:55;BSP-U02;01.07.2025;Freigegeben
5640985955;GL-985955;2;12,42;BSP-U10;01.07.2025;16:19:22;BSP-U02;03.07.2025;Freigegeben
5640985969;GL-985969;2;26,88;BSP-U10;01.07.2025;12:12:25;BSP-U02;02.07.2025;Freigegeben
5640986006;GL-986006;2;51,02;BSP-U10;01.07.2025;18:20:29;BSP-U02;03.07.2025;Freigegeben
5640986012;GL-986012;2;47,66;BSP-U10;01.07.2025;15:53:49;BSP-U02;01.07.2025;Freigegeben
5640986014;GL-986014;2;56,00;BSP-U10;01.07.2025;15:53:15;BSP-U02;02.07.2025;Freigegeben
5640986016;GL-986016;2;73,02;BSP-U10;01.07.2025;11:27:17;BSP-U02;03.07.2025;Freigegeben
5640986019;GL-986019;2;50,60;BSP-U10;01.07.2025;14:49:07;BSP-U02;03.07.2025;Freigegeben
5640986021;GL-986021;2;224,84;BSP-U10;01.07.2025;11:25:11;BSP-U02;01.07.2025;Freigegeben
5640986034;GL-986034;2;1964,28;BSP-U10;01.07.2025;11:52:36;BSP-U02;02.07.2025;Freigegeben
5640986035;GL-986035;2;364,58;BSP-U10;01.07.2025;15:34:48;BSP-U02;02.07.2025;Freigegeben
5640986424;GL-986424;2;1179050,14;BSP-U11;01.07.2025;08:59:53;BSP-U10;02.07.2025;Freigegeben
5640997018;GL-997018;500;96280,62;BSP-U10;01.07.2025;14:48:02;BSP-U02;03.07.2025;Freigegeben
5640997132;GL-997132;52;4444,32;BSP-U10;01.07.2025;16:08:26;BSP-U02;03.07.2025;Freigegeben
5641006101;GL-006101;64;16490,76;BSP-U10;01.07.2025;15:41:01;BSP-U02;02.07.2025;Freigegeben
5641008755;GL-008755;184;8628974,58;BSP-U02;01.07.2025;15:56:26;BSP-U10;02.07.2025;Freigegeben
5641008783;GL-008783;184;7595878,24;BSP-U02;01.07.2025;10:39:46;BSP-U10;02.07.2025;Freigegeben
5641028219;GL-028219;2;241,02;BSP-U10;01.07.2025;12:40:27;BSP-U02;02.07.2025;Freigegeben
5641087962;GL-087962;2;21,98;BSP-U11;01.07.2025;09:45:22;BSP-U10;02.07.2025;Freigegeben
5640978147;GL-978147;2;72,66;BSP-U11;02.07.2025;10:37:22;BSP-U02;03.07.2025;Freigegeben
5640978174;GL-978174;2;100,00;BSP-U11;02.07.2025;18:36:13;BSP-U02;03.07.2025;Freigegeben
5640978175;GL-978175;2;3,24;BSP-U11;02.07.2025;12:31:12;BSP-U02;02.07.2025;Freigegeben
5640978180;GL-978180;2;19853,38;BSP-U11;02.07.2025;15:06:28;BSP-U02;03.07.2025;Freigegeben
5640985845;GL-985845;2;103,56;BSP-U10;02.07.2025;14:52:16;BSP-U02;03.07.2025;Freigegeben
5640985848;GL-985848;2;212,46;BSP-U10;02.07.2025;11:10:40;BSP-U02;02.07.2025;Freigegeben
5640985849;GL-985849;2;171,48;BSP-U10;02.07.2025;10:31:41;BSP-U02;02.07.2025;Freigegeben
5640985853;GL-985853;2;77,78;BSP-U10;02.07.2025;09:27:04;BSP-U02;02.07.2025;Freigegeben
5640985854;GL-985854;2;948,46;BSP-U10;02.07.2025;11:06:19;BSP-U02;02.07.2025;Freigegeben
5640985872;GL-985872;2;639,80;BSP-U10;02.07.2025;08:12:21;BSP-U02;04.07.2025;Freigegeben
5640985890;GL-985890;2;296,94;BSP-U10;02.07.2025;15:46:48;BSP-U02;02.07.2025;Freigegeben
5640985891;GL-985891;2;1985,48;BSP-U10;02.07.2025;14:48:13;BSP-U02;04.07.2025;Freigegeben
5640985893;GL-985893;2;153,00;BSP-U10;02.07.2025;11:12:15;BSP-U02;02.07.2025;Freigegeben
5640985895;GL-985895;2;712,32;BSP-U10;02.07.2025;12:47:22;BSP-U02;04.07.2025;Freigegeben
5640985901;GL-985901;2;301,76;BSP-U10;02.07.2025;08:35:15;BSP-U02;03.07.2025;Freigegeben
5640985910;GL-985910;2;206,76;BSP-U10;02.07.2025;11:31:37;BSP-U02;03.07.2025;Freigegeben
5640985940;GL-985940;2;78,52;BSP-U10;02.07.2025;09:04:19;BSP-U02;02.07.2025;Freigegeben
5640985948;GL-985948;2;111,50;BSP-U10;02.07.2025;09:14:27;BSP-U02;02.07.2025;Freigegeben
5640985950;GL-985950;2;31,62;BSP-U10;02.07.2025;16:08:55;BSP-U02;02.07.2025;Freigegeben
5640985951;GL-985951;2;86,56;BSP-U10;02.07.2025;08:22:36;BSP-U02;03.07.2025;Freigegeben
5640985956;GL-985956;2;265,70;BSP-U10;02.07.2025;14:46:39;BSP-U02;03.07.2025;Freigegeben
5640985974;GL-985974;2;47,62;BSP-U10;02.07.2025;11:32:21;BSP-U02;02.07.2025;Freigegeben
5640985981;GL-985981;2;20,38;BSP-U10;02.07.2025;17:30:41;BSP-U02;03.07.2025;Freigegeben
5640985983;GL-985983;2;131,84;BSP-U10;02.07.2025;15:36:23;BSP-U02;03.07.2025;Freigegeben
