BUCHUNGSNUMMER;SACHKONTO;BUCHUNGSDATUM;AENDERUNGSART;BENUTZER;GEAENDERT_AM;GEAENDERT_UM;BEMERKUNG;FESTSCHREIBUNG_VOR_AENDERUNG
5661368125;440020-BSP-802451----10--BSP|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368114;448020-XGSFTOP30 050-802451---XPS-10--XGSFTOP30 050|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368116;448020-XGSFTOP30 060-802451---XPS-10--XGSFTOP30 060|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368118;448020-XGSFTOP30 080 _G-802451---XPS-10--XGSFTOP30 080 _G|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368120;448020-XGSFTOP30 100 _G-802451---XPS-10--XGSFTOP30 100 _G|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368122;448020-XGSFTOP30 120 _G-802451---XPS-10--XGSFTOP30 120 _G|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368124;448020-XGSFTOP30 140 _G-802451---XPS-10--XGSFTOP30 140 _G|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368126;448020-XGSFTOP30 160 _G-802451---XPS-10--XGSFTOP30 160 _G|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368128;448020-XGSFTOP50 120-802451---XPS-10--XGSFTOP50 120|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368130;448020-XGSFTOP70 120-802451---XPS-10--XGSFTOP70 120|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368132;448020-XPGKTOP 020-802451---XPS-10--XPGKTOP 020|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368134;448020-XPGKTOP 030-802451---XPS-10--XPGKTOP 030|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368136;448020-XPGKTOP 120-802451---XPS-10--XPGKTOP 120|10|802451|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368138;448020-UPL 010 2600-802454---UNI-10--UPL 010 2600|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368159;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368189;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368167;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368165;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368143;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368171;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368141;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368147;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368139;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368151;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368157;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368183;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368179;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368173;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368181;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368177;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368169;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368185;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368175;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368153;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368187;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368163;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368149;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368155;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368161;440020-BSP-802454----10--BSP|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368140;448020-UPL 030 2600-802454---UNI-10--UPL 030 2600|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368142;448020-XGGKTOP20 020-802454---XPS-10--XGGKTOP20 020|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368146;448020-XGSFPRM30 180-802454---XPS-10--XGSFPRM30 180|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368148;448020-XGSFPRM30 200-802454---XPS-10--XGSFPRM30 200|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368150;448020-XGSFTOP30 080 _G-802454---XPS-10--XGSFTOP30 080 _G|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368152;448020-XGSFTOP30 100 _G-802454---XPS-10--XGSFTOP30 100 _G|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368154;448020-XGSFTOP30 120 _G-802454---XPS-10--XGSFTOP30 120 _G|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368156;448020-XGSFTOP30 140 _G-802454---XPS-10--XGSFTOP30 140 _G|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368158;448020-XGSFTOP50 140-802454---XPS-10--XGSFTOP50 140|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368160;448020-XGSFTOP50 160-802454---XPS-10--XGSFTOP50 160|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368162;448020-XGSFTOP70 200-802454---XPS-10--XGSFTOP70 200|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368164;448020-XPGKPRM 120-802454---XPS-10--XPGKPRM 120|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368166;448020-XPGKPRM 160-802454---XPS-10--XPGKPRM 160|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368168;448020-XPGKPRM 180-802454---XPS-10--XPGKPRM 180|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368170;448020-XPGKTOP 020-802454---XPS-10--XPGKTOP 020|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368172;448020-XPGKTOP 030-802454---XPS-10--XPGKTOP 030|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368174;448020-XPGKTOP 040-802454---XPS-10--XPGKTOP 040|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368176;448020-XPGKTOP 050-802454---XPS-10--XPGKTOP 050|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368178;448020-XPGKTOP 060-802454---XPS-10--XPGKTOP 060|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368180;448020-XPGKTOP 080-802454---XPS-10--XPGKTOP 080|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368182;448020-XPGKTOP 100-802454---XPS-10--XPGKTOP 100|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368184;448020-XPGKTOP 120-802454---XPS-10--XPGKTOP 120|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368186;448020-XPGKTOP 140-802454---XPS-10--XPGKTOP 140|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368188;448020-XPGKTOPTB 180-802454---XPS-10--XPGKTOPTB 180|10|802454|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368190;448020-HXSPEED-802459---TRADE-10--HXSPEED|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368371;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368237;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368209;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368205;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368259;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368283;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368211;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368239;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368271;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368281;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368213;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368253;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368201;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368203;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368229;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368197;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368191;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368265;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368263;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368267;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368193;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368199;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368195;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368369;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368257;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368261;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368215;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368279;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368231;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368219;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368255;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368247;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368273;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368275;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368233;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368269;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368249;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368245;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368217;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368251;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368207;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368235;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368277;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368373;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368225;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368227;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368243;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368221;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5661368241;440020-BSP-802459----10--BSP|10|802459|-|-;11.07.2025;Stornobuchung (Generalstorno);BSP-U10;16.07.2025;14:21:25;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
